Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
3,h,583500.0,S,10.5,3.0,1.0,1.0,672.0,110.0,1970.0,-37.80118,144.80996000000005
3,u,1050000.0,PI,10.2,3.0,2.0,2.0,0.0,,,-37.83358,145.09884
3,h,585000.0,S,18.0,3.0,2.0,2.0,662.0,232.0,2004.0,-37.70525,144.75699
3,h,685000.0,S,15.5,3.0,1.0,2.0,678.0,,,-37.70892,144.80087
3,h,693000.0,S,15.5,3.0,2.0,3.0,723.0,,,-37.70458,144.79505
3,h,1245000.0,S,12.4,3.0,2.0,2.0,779.0,135.0,1970.0,-37.76311,145.10494
6,h,2000000.0,VB,12.4,6.0,3.0,2.0,1054.0,235.0,1970.0,-37.77404,145.11703
3,h,867000.0,S,15.3,3.0,1.0,3.0,819.0,,,-37.67908,145.02095
2,u,407000.0,S,15.3,2.0,1.0,1.0,140.0,78.0,2010.0,-37.68199,145.01744
3,h,590500.0,S,15.3,3.0,1.0,1.0,585.0,,,-37.67681,145.00323
3,h,1000000.0,PI,7.0,3.0,2.0,2.0,333.0,,,-37.75884,145.00264
3,h,891000.0,S,7.0,3.0,2.0,2.0,199.0,140.0,1999.0,-37.75948,144.99615
3,h,615500.0,S,12.9,3.0,2.0,1.0,238.0,118.0,2011.0,-37.70322,144.88236
2,u,300000.0,SP,12.9,2.0,1.0,1.0,0.0,66.32,1980.0,-37.69815,144.88019
4,h,908000.0,S,14.7,4.0,2.0,1.0,815.0,,,-37.84839,145.24191000000005
4,h,850000.0,VB,14.7,4.0,2.0,3.0,785.0,,,-37.85297,145.23815
4,h,1200000.0,S,14.7,4.0,2.0,3.0,741.0,,,-37.85636,145.23684
5,h,1310000.0,S,14.7,5.0,3.0,2.0,818.0,255.0,1985.0,-37.87846,145.24212
4,h,930000.0,S,14.7,4.0,2.0,2.0,639.0,,,-37.8789,145.24262
2,u,686000.0,S,14.5,2.0,1.0,1.0,169.0,,2007.0,-37.71607,145.07884
4,h,755000.0,S,14.5,4.0,1.0,2.0,613.0,,,-37.7002,145.08434
2,h,678000.0,S,14.7,2.0,1.0,1.0,487.0,,,-37.90379,144.66165
4,h,645000.0,PI,14.7,4.0,2.0,2.0,555.0,237.0,2002.0,-37.89359,144.66911000000005
4,h,482500.0,S,14.7,4.0,2.0,0.0,533.0,170.0,1980.0,-37.89337,144.64003
3,u,394000.0,PI,14.7,3.0,2.0,4.0,287.0,137.0,2013.0,-37.87895,144.6707
3,h,597000.0,S,14.7,3.0,1.0,1.0,672.0,,,-37.89402000000001,144.66276000000005
4,h,1300000.0,SP,6.4,4.0,2.0,2.0,588.0,,1970.0,-37.79458,144.87271
4,h,821000.0,S,16.5,4.0,3.0,2.0,544.0,264.0,1997.0,-37.67841,144.87923999999995
3,h,635000.0,S,16.5,3.0,2.0,1.0,691.0,177.0,1975.0,-37.68026,144.88468
5,h,1095000.0,S,16.7,5.0,2.0,2.0,629.0,,,-37.91636,145.17581
3,h,601000.0,S,35.5,3.0,2.0,1.0,972.0,149.0,1996.0,-37.51232,145.13282
3,h,1050000.0,VB,6.8,3.0,1.0,0.0,179.0,115.0,1890.0,-37.86558,144.90474
1,u,385000.0,SP,6.8,1.0,1.0,1.0,0.0,35.64,1967.0,-37.85588,144.89936
3,h,1285000.0,S,6.8,3.0,1.0,0.0,296.0,,,-37.86335,144.89487
2,u,560000.0,PI,4.6,2.0,1.0,1.0,0.0,61.6,2012.0,-37.85581,144.99025
3,h,525300.0,S,25.5,3.0,2.0,2.0,400.0,,,-37.61387,145.0385
2,h,750000.0,SP,6.3,2.0,1.0,2.0,269.0,,,-37.81649,144.86731
6,h,2450000.0,VB,6.3,6.0,3.0,2.0,1087.0,388.5,1920.0,-37.81038,144.89389
4,h,1436000.0,S,7.5,4.0,3.0,3.0,511.0,187.0,1922.0,-37.75788,144.90487
5,h,905000.0,S,10.5,5.0,2.0,3.0,732.0,,1925.0,-37.78345,144.82295
4,h,1680000.0,S,5.7,4.0,3.0,2.0,720.0,,,-37.77928,145.02993
3,h,913000.0,S,11.0,3.0,2.0,3.0,530.0,148.0,1985.0,-37.8614,144.81931
3,h,590000.0,PI,15.5,3.0,1.0,2.0,459.0,,,-37.87063,144.77632
3,h,1070000.0,PI,9.4,3.0,1.0,3.0,693.0,134.0,1950.0,-37.83511,144.84905
4,h,5100000.0,S,6.3,4.0,2.0,2.0,761.0,255.0,1900.0,-37.85249,145.02091
2,u,820000.0,S,6.3,2.0,1.0,1.0,1501.0,,,-37.8528,145.02684
3,h,985000.0,S,4.3,3.0,1.0,,245.0,91.0,1945.0,-37.77215,144.91144
2,u,600000.0,VB,6.4,2.0,1.0,1.0,2283.0,85.0,1980.0,-37.87078,144.99898000000005
3,h,1785000.0,PI,9.7,3.0,2.0,3.0,683.0,,,-37.80273,145.08392
4,h,2650000.0,VB,9.7,4.0,2.0,2.0,996.0,,,-37.7883,145.07805
5,h,1951000.0,S,9.7,5.0,3.0,3.0,711.0,,1960.0,-37.79066,145.09004
5,h,1950000.0,S,9.7,5.0,3.0,2.0,743.0,0.0,1949.0,-37.80235,145.09311
3,h,824000.0,S,23.2,3.0,1.0,2.0,725.0,112.0,1980.0,-37.85063,145.25802
4,h,1216000.0,S,13.8,4.0,1.0,2.0,583.0,,,-37.93206,145.07929
2,h,1575000.0,S,13.8,2.0,1.0,5.0,587.0,,,-37.91567,145.05357
3,h,1470000.0,SP,13.8,3.0,2.0,2.0,616.0,154.0,1960.0,-37.91506,145.07121
4,h,975000.0,SP,35.2,4.0,3.0,2.0,675.0,332.0,2005.0,-38.06508,145.35416999999995
4,h,1950000.0,PI,17.3,4.0,3.0,2.0,665.0,206.0,1950.0,-37.97359,145.01883999999995
3,h,1160000.0,S,13.4,3.0,2.0,1.0,583.0,,,-37.80347,145.1427
4,h,1375000.0,S,13.4,4.0,1.0,3.0,757.0,150.0,1968.0,-37.80815,145.15441
3,h,1320000.0,SP,13.4,3.0,2.0,4.0,798.0,,,-37.80752,145.14878000000004
3,h,2831000.0,S,10.9,3.0,1.0,3.0,1100.0,,,-37.8164,145.12964
2,h,1820000.0,SP,10.9,2.0,1.0,2.0,701.0,94.0,1940.0,-37.82756,145.11897
2,u,610000.0,S,16.1,2.0,1.0,1.0,180.0,,,-37.70924,145.11412
5,h,5500000.0,VB,10.5,5.0,5.0,2.0,830.0,,,-37.89544,145.00279
4,h,2515000.0,S,10.3,4.0,2.0,2.0,583.0,323.0,1925.0,-37.90953,145.0155
2,u,817500.0,S,10.3,2.0,1.0,1.0,111.0,95.0,,-37.92416,145.00658
3,h,1590000.0,S,10.3,3.0,2.0,3.0,594.0,,,-37.91166,145.02265
3,h,1775000.0,S,10.3,3.0,1.0,1.0,602.0,,,-37.92066,145.01629
3,h,673000.0,S,14.0,3.0,1.0,1.0,659.0,,,-37.69404,144.91763999999995
3,h,1200000.0,S,5.2,3.0,2.0,1.0,249.0,,,-37.77394,144.96317
2,h,800000.0,VB,5.2,2.0,1.0,0.0,140.0,90.0,1890.0,-37.76806,144.9598
2,h,1023000.0,S,4.0,2.0,1.0,,154.0,76.0,1890.0,-37.77221,144.97537
3,h,680000.0,S,12.1,3.0,1.0,2.0,532.0,106.0,1977.0,-37.69669,145.04515
3,h,814000.0,S,12.1,3.0,1.0,2.0,542.0,0.0,1970.0,-37.70861,145.05691000000004
3,h,715000.0,SP,12.1,3.0,1.0,1.0,541.0,120.0,1960.0,-37.70603,145.05423000000005
3,h,657500.0,SP,14.8,3.0,2.0,2.0,631.0,,,-37.75225,144.7552
3,h,930000.0,S,14.7,3.0,2.0,2.0,369.0,,,-37.85793,145.13925
4,h,4060000.0,S,7.7,4.0,3.0,2.0,947.0,,,-37.84457,145.06218
2,u,692500.0,S,7.7,2.0,1.0,1.0,145.0,72.0,1970.0,-37.84197,145.09374
2,h,1520000.0,PI,3.5,2.0,1.0,1.0,193.0,106.0,1900.0,-37.78406,144.97494
4,h,1609000.0,S,8.4,4.0,2.0,2.0,664.0,155.0,1900.0,-37.88376,145.04476
3,h,1295000.0,S,17.9,3.0,2.0,2.0,657.0,195.0,1958.0,-37.95499,145.06775
2,u,575000.0,SP,17.5,2.0,1.0,2.0,914.0,89.0,1970.0,-37.93524,145.1306
3,h,1436000.0,S,3.6,3.0,2.0,,123.0,128.0,1990.0,-37.78888,145.00036
4,h,1055000.0,S,6.7,4.0,1.0,1.0,560.0,,,-37.74192,144.95096999999996
4,h,1080000.0,VB,6.7,4.0,1.0,1.0,452.0,,,-37.75089000000001,144.94833
3,h,1210000.0,S,6.7,3.0,1.0,4.0,460.0,141.0,1920.0,-37.74513,144.95458
2,t,631000.0,S,6.7,2.0,2.0,1.0,1965.0,103.0,2000.0,-37.73615,144.97455
4,h,926000.0,SP,6.7,4.0,1.0,5.0,565.0,,,-37.72525,144.96583
3,h,457000.0,S,17.4,3.0,1.0,2.0,551.0,118.0,1975.0,-37.65532,144.93393
4,h,505000.0,S,20.6,4.0,2.0,2.0,406.0,,,-37.57008,144.90388000000004
4,h,730000.0,VB,23.0,4.0,2.0,2.0,655.0,184.0,1965.0,-37.79725,145.29651
3,h,1005000.0,S,23.0,3.0,1.0,8.0,1082.0,,,-37.80618,145.27755
3,h,790000.0,S,23.0,3.0,2.0,2.0,659.0,131.0,1987.0,-37.77473,145.26256
3,h,931000.0,S,23.0,3.0,2.0,2.0,899.0,,,-37.78028,145.26581000000004
3,h,857000.0,S,23.0,3.0,2.0,1.0,1007.0,250.0,1980.0,-37.76653,145.29163
3,h,477000.0,S,14.0,3.0,1.0,1.0,627.0,97.0,1960.0,-37.66781,144.93809
3,h,500000.0,S,24.7,3.0,1.0,1.0,372.0,,,-37.98383,145.20342
3,h,510000.0,S,24.7,3.0,2.0,1.0,673.0,125.0,1995.0,-37.98096,145.22621
3,h,632000.0,SP,24.7,3.0,1.0,2.0,544.0,,,-37.95135,145.19806
4,h,950000.0,SP,21.8,4.0,2.0,2.0,879.0,235.0,1995.0,-37.68001,145.16
4,h,955000.0,S,22.2,4.0,2.0,2.0,615.0,,,-37.96746,145.12788
4,h,1375000.0,S,12.4,4.0,2.0,3.0,652.0,218.0,1970.0,-37.78145,145.13598000000005
5,h,1820000.0,S,12.4,5.0,3.0,2.0,630.0,,,-37.78151,145.12515
3,h,1482000.0,S,14.3,3.0,1.0,3.0,713.0,,,-37.79507,145.15913999999995
4,h,1470000.0,PI,14.3,4.0,2.0,2.0,775.0,,,-37.80126,145.1665
4,t,1175000.0,S,14.3,4.0,2.0,2.0,723.0,235.0,2009.0,-37.79545,145.15372
3,h,1381000.0,S,14.3,3.0,2.0,1.0,646.0,170.0,1975.0,-37.78758,145.16792
3,h,1620000.0,S,14.3,3.0,2.0,1.0,848.0,,,-37.78693,145.16384
3,t,1171000.0,S,16.1,3.0,2.0,2.0,247.0,,,-37.79056,145.17512
4,h,555000.0,S,25.9,4.0,2.0,2.0,387.0,,,-37.59589,145.11364
3,h,881017.0,SP,18.0,3.0,2.0,2.0,662.0,,,-37.70519,145.13315
2,u,670000.0,VB,7.2,2.0,1.0,0.0,643.0,,1950.0,-37.87571,144.98702
4,h,652000.0,S,19.6,4.0,1.0,5.0,548.0,,,-37.65256,145.04093
3,h,557500.0,SP,19.6,3.0,1.0,2.0,654.0,,,-37.63923,145.05306000000004
4,t,1185000.0,S,7.5,4.0,3.0,1.0,205.0,168.0,2010.0,-37.74588,144.92700000000005
4,h,2100000.0,VB,7.5,4.0,2.0,3.0,920.0,256.0,1990.0,-37.7554,144.92351000000005
4,h,900000.0,S,7.5,4.0,1.0,1.0,478.0,,,-37.74424000000001,144.89149
3,h,1500000.0,S,7.5,3.0,1.0,2.0,649.0,,,-37.74212,144.89256
3,u,801000.0,S,8.2,3.0,2.0,1.0,256.0,125.0,2000.0,-37.73594,144.89928999999995
3,h,1492000.0,S,5.7,3.0,2.0,1.0,292.0,117.0,1930.0,-37.77788,145.01963999999995
2,t,515000.0,SP,13.1,2.0,1.0,2.0,177.0,84.0,2013.0,-37.70982,144.96397
3,h,760000.0,S,24.8,3.0,1.0,2.0,944.0,104.0,1981.0,-37.87558,145.27196999999995
3,h,2300000.0,S,2.1,3.0,2.0,1.0,203.0,163.0,1890.0,-37.80475,144.98228
2,h,1090000.0,S,3.4,2.0,1.0,2.0,263.0,,,-37.78128,144.92325
3,h,1500000.0,VB,3.4,3.0,1.0,2.0,241.0,119.0,,-37.78365,144.93015
3,h,810000.0,SP,5.1,3.0,2.0,2.0,121.0,,2014.0,-37.79949000000001,144.88487
2,u,730000.0,SP,15.4,2.0,1.0,1.0,296.0,296.0,1998.0,-37.83633,145.16873
4,h,695000.0,S,38.0,4.0,1.0,3.0,713.0,109.0,1950.0,-38.15675,145.12707
3,h,938000.0,S,38.0,3.0,1.0,1.0,972.0,,,-38.13954,145.13086
3,h,1155000.0,S,38.0,3.0,2.0,2.0,2405.0,242.0,1980.0,-38.16457,145.12421
4,h,1905000.0,S,38.0,4.0,2.0,2.0,1471.0,180.0,1960.0,-38.15984,145.10884
3,h,680000.0,S,12.9,3.0,1.0,2.0,300.0,,,-37.68416,144.8895
4,h,670000.0,S,12.9,4.0,2.0,2.0,729.0,,1980.0,-37.6927,144.89395
3,h,650000.0,VB,12.9,3.0,1.0,3.0,529.0,117.0,,-37.69485,144.89092
4,h,670000.0,VB,12.9,4.0,2.0,3.0,213.0,156.0,1970.0,-37.68247,144.88446000000005
3,h,1300000.0,VB,7.3,3.0,2.0,2.0,400.0,170.0,1900.0,-37.85223,145.08676
4,h,2825000.0,PI,7.3,4.0,2.0,2.0,728.0,,,-37.85541,145.0639
4,h,1770000.0,SP,7.3,4.0,3.0,2.0,276.0,,,-37.8616,145.06801000000004
2,h,1910000.0,S,7.3,2.0,1.0,1.0,848.0,,,-37.85875,145.08441000000005
3,h,1850000.0,S,7.3,3.0,1.0,1.0,645.0,,,-37.85341,145.09188999999995
3,h,2152500.0,S,7.3,3.0,2.0,2.0,656.0,,1930.0,-37.86521,145.07034
3,t,1160000.0,S,7.3,3.0,2.0,2.0,203.0,,,-37.86248,145.06682
2,u,791000.0,S,16.7,2.0,1.0,1.0,310.0,,,-37.89291,145.15399
3,h,1370000.0,S,16.7,3.0,1.0,,652.0,,,-37.8717,145.17266999999995
3,h,815000.0,S,11.2,3.0,1.0,1.0,697.0,,,-37.70239,144.91289
4,h,835000.0,S,11.2,4.0,1.0,3.0,649.0,122.0,1960.0,-37.7022,144.92241
3,h,830000.0,S,11.2,3.0,1.0,2.0,655.0,110.0,1960.0,-37.70608,144.92541
3,h,815000.0,PI,11.2,3.0,1.0,3.0,760.0,,1960.0,-37.70189,144.93294
3,h,780000.0,SP,11.2,3.0,1.0,3.0,618.0,116.0,1960.0,-37.69836,144.93891000000005
4,h,635000.0,SP,12.9,4.0,2.0,2.0,2679.0,4.0,2005.0,-37.70207,144.89805
3,h,700000.0,VB,16.1,3.0,1.0,2.0,676.0,,,-37.71825,145.09488000000005
4,h,797000.0,S,20.4,4.0,2.0,2.0,1057.0,195.0,1995.0,-37.65467,144.9035
4,h,2675000.0,S,13.8,4.0,2.0,4.0,728.0,,,-37.94437,145.00288
4,h,1900000.0,VB,13.8,4.0,3.0,2.0,699.0,228.0,1985.0,-37.94088,145.0145
4,h,2260000.0,S,13.8,4.0,2.0,2.0,766.0,,,-37.93571,145.0153
2,h,832000.0,S,16.0,2.0,1.0,1.0,254.0,,,-37.95188,145.05369
5,h,610000.0,SA,18.4,5.0,2.0,2.0,650.0,,,-37.85638,144.70671000000004
4,h,555000.0,PI,18.4,4.0,1.0,2.0,570.0,,,-37.87552,144.69648
3,h,1080000.0,S,12.3,3.0,1.0,3.0,594.0,,,-37.9028,145.10605
5,h,750000.0,SP,14.0,5.0,2.0,4.0,647.0,207.0,1983.0,-37.73726,144.82998
4,h,1010000.0,S,11.7,4.0,1.0,2.0,612.0,,,-37.75035,144.86431000000005
4,h,3060000.0,S,5.4,4.0,2.0,2.0,838.0,,,-37.80894,145.05853000000005
4,h,1690000.0,S,5.4,4.0,2.0,4.0,350.0,168.0,1900.0,-37.80127,145.03733
4,h,1600000.0,VB,7.3,4.0,2.0,2.0,12300.0,,1940.0,-37.79459,145.03921
3,h,685000.0,S,16.3,3.0,1.0,2.0,888.0,,,-37.66075,145.01133000000004
4,h,715000.0,S,16.3,4.0,2.0,2.0,500.0,,,-37.65936,144.9967
3,h,685500.0,S,16.3,3.0,1.0,1.0,551.0,,,-37.66613,145.01346999999996
3,t,722000.0,S,6.4,3.0,2.0,2.0,147.0,125.0,2015.0,-37.78538,144.87958999999995
3,h,1430000.0,S,8.4,3.0,1.0,1.0,641.0,,,-37.87811,145.07778000000005
3,h,983000.0,S,4.3,3.0,2.0,2.0,359.0,185.0,2008.0,-37.78606,144.88459
4,h,560000.0,S,17.4,4.0,3.0,2.0,572.0,,,-37.65465,144.92182
3,h,482000.0,S,17.4,3.0,2.0,2.0,452.0,140.0,1992.0,-37.64023,144.91398999999996
5,h,460000.0,S,31.7,5.0,2.0,2.0,590.0,,,-37.68217,144.56926
3,h,430000.0,S,31.7,3.0,1.0,2.0,583.0,103.0,1980.0,-37.68146,144.57106000000005
3,h,438000.0,S,31.7,3.0,2.0,2.0,575.0,172.0,2016.0,-37.66745,144.55857
4,h,900000.0,PI,20.0,4.0,2.0,2.0,530.0,216.0,1980.0,-37.98368,145.09237
3,h,960500.0,S,20.0,3.0,2.0,2.0,535.0,132.0,1985.0,-37.98329,145.0918
3,t,840000.0,S,20.0,3.0,2.0,2.0,163.0,154.0,2012.0,-37.97459,145.06937
3,h,1210000.0,PI,6.2,3.0,2.0,0.0,411.0,114.0,1915.0,-37.76285,144.90575
4,h,1450000.0,S,6.2,4.0,2.0,3.0,465.0,,,-37.76306,144.92851000000005
4,h,1188000.0,S,14.3,4.0,2.0,2.0,595.0,,,-37.94253,145.05911
2,h,1300000.0,VB,21.5,2.0,1.0,2.0,502.0,,,-38.00663,145.08491999999995
3,h,1800000.0,PI,14.2,3.0,2.0,2.0,786.0,,,-37.87834,145.12131000000005
3,t,650000.0,S,18.8,3.0,2.0,1.0,145.0,129.0,2015.0,-37.93211,145.18955
4,h,1105000.0,S,18.8,4.0,3.0,2.0,650.0,224.0,1985.0,-37.92979,145.2036
4,h,1180000.0,PI,6.2,4.0,1.0,,545.0,,,-37.84399000000001,144.89125
4,t,940000.0,SP,6.2,4.0,2.0,2.0,510.0,196.0,2016.0,-37.84815,144.86866
2,h,1370000.0,S,10.4,2.0,1.0,0.0,650.0,,,-37.73612,144.88474
5,h,1215000.0,S,10.4,5.0,2.0,2.0,647.0,,,-37.74269,144.88607
2,h,1300000.0,PI,10.4,2.0,1.0,1.0,650.0,380.0,2016.0,-37.74016,144.88805
2,h,1100000.0,PI,1.8,2.0,1.0,0.0,129.0,,1880.0,-37.80318,144.94513
3,h,1425000.0,S,1.8,3.0,1.0,3.0,163.0,,,-37.80452,144.95718
3,h,1550000.0,S,1.8,3.0,2.0,1.0,173.0,,,-37.79614,144.94248000000005
2,h,1386000.0,S,5.3,2.0,1.0,0.0,270.0,,,-37.77816,144.99995
4,h,1700000.0,S,5.3,4.0,3.0,4.0,422.0,,,-37.76969,145.00718
4,h,1150000.0,VB,12.3,4.0,2.0,2.0,1060.0,175.0,1940.0,-37.9073,145.0962
3,h,1140000.0,PI,15.5,3.0,1.0,4.0,697.0,,,-37.92021,145.10442
5,h,2110000.0,PI,11.4,5.0,3.0,4.0,664.0,245.0,1980.0,-37.90422,145.02827
4,h,1320000.0,S,21.5,4.0,2.0,5.0,600.0,179.0,1950.0,-37.99806,145.08829
2,u,672000.0,S,21.5,2.0,1.0,1.0,158.0,,,-37.99515,145.08222
3,t,676000.0,S,8.5,3.0,2.0,2.0,122.0,108.0,2012.0,-37.72304000000001,144.92864
2,t,500000.0,VB,8.5,2.0,2.0,1.0,74.0,,2011.0,-37.72184,144.92969
3,h,1010000.0,S,8.5,3.0,1.0,2.0,673.0,,1970.0,-37.72777,144.9339
4,h,1375000.0,VB,8.5,4.0,2.0,2.0,1031.0,,,-37.71746,144.92955
3,h,540000.0,S,14.7,3.0,2.0,2.0,353.0,135.0,2011.0,-37.9105,144.73457
2,u,820000.0,SP,3.5,2.0,2.0,2.0,4604.0,,,-37.84079000000001,144.94002
3,h,1764000.0,S,3.5,3.0,2.0,,131.0,133.0,1900.0,-37.83509,144.94224
4,h,2625000.0,PI,3.5,4.0,3.0,2.0,202.0,,,-37.83247,144.94212
2,h,1400000.0,PI,4.6,2.0,1.0,0.0,212.0,,,-37.85491,145.00373000000005
4,h,750000.0,VB,12.0,4.0,1.0,6.0,953.0,,,-37.69693,145.0079
3,h,861000.0,S,12.0,3.0,2.0,3.0,488.0,135.0,1950.0,-37.72747,145.00035
3,h,612500.0,S,12.0,3.0,1.0,1.0,170.0,128.0,1950.0,-37.72924,145.02981
3,h,906000.0,S,12.0,3.0,1.0,2.0,741.0,,,-37.70931,145.01434
3,h,758000.0,S,12.0,3.0,1.0,2.0,558.0,,,-37.69968,145.0054
4,h,900000.0,SP,12.0,4.0,1.0,4.0,646.0,119.0,1950.0,-37.72328,145.01862
2,h,762000.0,S,12.0,2.0,1.0,1.0,556.0,,,-37.72422,145.00141000000005
4,h,2368000.0,S,2.4,4.0,1.0,3.0,390.0,,,-37.82483,145.00111
3,h,1120000.0,S,19.9,3.0,1.0,2.0,669.0,106.0,1960.0,-37.82136,145.22496999999996
4,h,570000.0,S,20.6,4.0,2.0,2.0,504.0,0.0,2000.0,-37.61419,144.93448
3,h,515000.0,S,20.6,3.0,2.0,2.0,532.0,,2000.0,-37.62554,144.92006
2,h,1137000.0,S,1.9,2.0,1.0,,126.0,79.0,,-37.83704,144.95606
2,u,860000.0,PI,2.7,2.0,1.0,1.0,644.0,,,-37.83652,144.98522
4,h,1080000.0,S,20.8,4.0,2.0,3.0,795.0,,,-37.9484,145.15663
4,h,850000.0,SP,22.2,4.0,2.0,2.0,584.0,,,-37.97291,145.15334
3,h,645000.0,S,14.0,3.0,1.0,0.0,539.0,138.0,1960.0,-37.74845,144.8144
3,h,1280000.0,PI,8.2,3.0,3.0,2.0,571.0,302.0,1960.0,-37.71965,144.90831
4,h,570000.0,S,31.7,4.0,2.0,2.0,693.0,174.0,1995.0,-37.57029,144.71163
4,h,540000.0,S,31.7,4.0,2.0,2.0,650.0,161.0,1995.0,-37.56284,144.71187
3,h,482000.0,S,31.7,3.0,2.0,4.0,664.0,138.0,1975.0,-37.58196,144.71066000000005
3,h,662000.0,S,31.7,3.0,1.0,2.0,1050.0,,,-37.58319,144.73685
4,h,640000.0,S,10.5,4.0,1.0,1.0,123.0,,,-37.76899,144.82525
2,h,732500.0,S,10.5,2.0,1.0,3.0,630.0,,,-37.76701,144.84444
3,h,713500.0,S,10.5,3.0,1.0,2.0,520.0,131.0,1968.0,-37.79128,144.82362
3,h,705000.0,S,15.5,3.0,2.0,1.0,677.0,138.0,1980.0,-37.71254,144.80836000000005
3,h,1375000.0,S,7.0,4.0,2.0,3.0,530.0,145.0,1950.0,-37.75968,145.02305
3,t,900000.0,VB,7.0,3.0,2.0,2.0,120.0,0.0,2000.0,-37.76343,145.02096
3,h,782000.0,S,12.9,3.0,2.0,6.0,650.0,,,-37.6966,144.87746
4,h,1420000.0,S,21.1,4.0,3.0,2.0,1209.0,,,-37.7396,145.22218999999996
4,h,630000.0,S,14.7,4.0,2.0,2.0,720.0,163.0,2001.0,-37.87215,144.65608
4,h,490500.0,S,14.7,4.0,2.0,2.0,586.0,,,-37.88639000000001,144.6555
3,h,510000.0,S,14.7,3.0,1.0,1.0,614.0,123.0,1970.0,-37.89152,144.68345
3,h,660000.0,PI,6.4,3.0,2.0,2.0,134.0,,,-37.80782,144.86586
3,h,1460000.0,S,3.1,3.0,1.0,1.0,219.0,,,-37.80557,144.94648999999995
4,h,1223000.0,S,16.7,4.0,3.0,2.0,872.0,,,-37.90248,145.187
3,h,950000.0,S,16.7,3.0,2.0,3.0,654.0,,,-37.91101,145.17293
5,h,1206000.0,S,16.7,5.0,2.0,2.0,784.0,,,-37.89856,145.17682
4,h,1678000.0,S,16.7,4.0,2.0,2.0,943.0,,,-37.90306,145.18171
4,h,1630000.0,S,6.8,4.0,3.0,2.0,400.0,,,-37.86338,144.88322
3,t,1525000.0,PI,4.6,3.0,2.0,2.0,150.0,,,-37.8567,144.99665
3,h,890000.0,VB,6.3,3.0,1.0,,338.0,123.0,1906.0,-37.8195,144.88908
3,h,1195000.0,S,7.5,3.0,2.0,2.0,381.0,,,-37.75629,144.90626
3,h,1000001.0,S,10.4,3.0,2.0,1.0,697.0,163.0,2017.0,-37.72812,144.88735
3,h,1064000.0,S,10.4,3.0,1.0,1.0,767.0,,,-37.7218,144.88391
3,u,675000.0,S,10.5,3.0,1.0,1.0,284.0,,,-37.77933,144.81679
3,h,1170000.0,S,5.7,3.0,1.0,1.0,268.0,126.0,1994.0,-37.7753,145.0267
2,u,458000.0,SP,11.0,2.0,1.0,1.0,63.0,75.0,1975.0,-37.86933,144.81704
3,h,870000.0,PI,4.3,3.0,2.0,3.0,388.0,92.0,1950.0,-37.7822,144.92042
3,u,870000.0,SP,4.3,3.0,2.0,1.0,3215.0,178.0,1900.0,-37.78344,144.92183
4,h,1550000.0,S,10.2,4.0,2.0,2.0,670.0,,,-37.87042,145.08099
3,h,780000.0,PI,21.5,3.0,1.0,2.0,292.0,91.0,1955.0,-38.01908,145.09702
3,h,880000.0,SP,21.5,3.0,2.0,1.0,588.0,,,-38.01909000000001,145.1125
3,h,640000.0,SP,16.5,3.0,2.0,2.0,607.0,,,-37.67379,144.89826000000005
5,h,2750000.0,VB,7.9,5.0,5.0,2.0,1235.0,397.0,2016.0,-37.80563,145.10304
4,h,1950000.0,S,9.7,4.0,3.0,1.0,747.0,,,-37.79609,145.08478
4,h,2000000.0,VB,9.7,4.0,2.0,5.0,700.0,300.0,2007.0,-37.78971,145.09546
4,h,900000.0,S,23.2,4.0,2.0,2.0,656.0,193.0,1975.0,-37.82778,145.28958
3,h,1750000.0,SP,17.3,3.0,2.0,2.0,782.0,,,-37.99007,145.03588
3,h,1354000.0,S,17.3,3.0,1.0,2.0,612.0,124.0,1950.0,-37.97289,145.05078999999995
3,h,1532000.0,S,11.4,3.0,1.0,2.0,628.0,,,-37.92716,145.03778
4,h,2151000.0,S,11.4,4.0,3.0,2.0,811.0,,1975.0,-37.91637,145.05177
4,h,1720000.0,S,17.3,4.0,2.0,2.0,659.0,,1950.0,-37.97951,145.02515
4,h,2000000.0,S,17.3,4.0,2.0,4.0,823.0,,,-37.9757,145.02535
3,h,1390000.0,S,13.4,3.0,2.0,3.0,698.0,194.0,1945.0,-37.81231,145.1642
4,h,1151000.0,SP,13.4,4.0,2.0,2.0,923.0,,,-37.80096,145.1488
3,h,834500.0,S,8.6,3.0,1.0,4.0,685.0,,,-37.78481,144.8623
3,h,649000.0,S,14.0,3.0,1.0,1.0,656.0,,,-37.69103,144.91857
4,h,753000.0,S,14.0,4.0,1.0,2.0,696.0,,,-37.68563,144.92998
3,h,875000.0,VB,5.2,3.0,1.0,1.0,275.0,106.0,1910.0,-37.75918,144.94829
4,h,1250000.0,VB,5.2,4.0,2.0,2.0,600.0,180.0,2004.0,-37.75465,144.94144
2,h,1225000.0,SP,5.2,2.0,1.0,2.0,501.0,495.0,1930.0,-37.75772,144.94349
3,h,980000.0,PI,10.8,3.0,2.0,1.0,573.0,161.0,1970.0,-37.77892,145.09281
4,h,758000.0,S,12.1,4.0,3.0,2.0,331.0,331.0,2010.0,-37.67998,145.07345
4,h,1750000.0,S,10.4,4.0,2.0,4.0,514.0,258.0,2000.0,-37.84248,145.10181
